x	y	feature
4739.003	2705.9668	Trp73
4752.7725	2863.7476	Trp73
4753.882	2784.6748	Trp73
4759.6323	2903.7666	Trp73
4766.9985	2714.36	Trp73
4773.0063	2929.1777	Trp73
4772.266	2749.838	Trp73
4777.7173	2944.5596	Trp73
4785.898	2942.6372	Trp73
4798.23	2866.4614	Trp73
4804.504	2739.7075	Trp73
4813.4424	2963.1846	Trp73
4813.8916	2992.708	Trp73
4814.8765	2739.9478	Trp73
4225.9253	3165.3965	Ano1
4280.1665	3259.9114	Ano1
4281.9746	3475.64	Ano1
4285.9883	3242.5278	Ano1
4304.9233	3276.752	Ano1
4311.9546	3161.8486	Ano1
4317.9463	3107.4443	Ano1
4318.825	3111.5635	Ano1
4335.362	3328.2095	Ano1
4339.993	3494.623	Ano1
4346.8433	3132.0737	Ano1
4350.523	2874.6116	Ano1
4355.674	3177.6313	Ano1
4359.1636	3194.243	Ano1
4361.905	2975.9624	Ano1
4363.2915	3183.9312	Ano1
4367.58	3186.2827	Ano1
4374.628	3122.0737	Ano1
4377.2065	3325.2612	Ano1
4394.5415	3305.8157	Ano1
4394.823	3298.5735	Ano1
4396.564	3301.4902	Ano1
4398.6187	3299.476	Ano1
4412.5605	3308.396	Ano1
4414.0566	3200.3384	Ano1
4418.528	3035.3965	Ano1
4419.835	3424.768	Ano1
4424.8955	3441.4568	Ano1
4424.9883	3200.8765	Ano1
4435.248	2653.8748	Ano1
4445.0093	3483.1836	Ano1
4446.7563	3477.9128	Ano1
4448.7773	3479.3928	Ano1
4463.1953	3286.119	Ano1
4472.3926	2890.7163	Ano1
4474.721	2949.4958	Ano1
4486.0864	3396.5574	Ano1
4489.704	3482.2234	Ano1
4498.143	2894.4893	Ano1
4499.429	3297.4504	Ano1
4508.0557	2658.9146	Ano1
4509.0923	3047.6616	Ano1
4509.772	3135.6177	Ano1
4513.7075	3412.2	Ano1
4513.451	3212.7178	Ano1
4519.2534	3101.8093	Ano1
4524.624	3064.2944	Ano1
4525.5513	3501.0833	Ano1
4525.9795	3494.503	Ano1
4526.8813	3501.412	Ano1
4528.0576	3499.5996	Ano1
4529.411	3499.4304	Ano1
4530.327	2709.7603	Ano1
4536.1914	3077.2397	Ano1
4540.148	2715.0952	Ano1
4541.2866	3080.4775	Ano1
4542.0205	3395.5356	Ano1
4544.9277	2918.9114	Ano1
4561.321	3066.9414	Ano1
4562.775	3046.2864	Ano1
4565.3955	3463.415	Ano1
4566.5205	2924.1533	Ano1
4568.12	3052.4097	Ano1
4569.856	3097.25	Ano1
4574.205	3014.3555	Ano1
4575.756	3040.699	Ano1
4579.414	2713.025	Ano1
4579.9443	3021.2402	Ano1
4580.207	3046.0847	Ano1
4584.503	2882.2205	Ano1
4585.1006	3133.6301	Ano1
4592.083	3395.3179	Ano1
4601.4673	3036.2651	Ano1
4602.8066	3132.2878	Ano1
4609.256	3045.3628	Ano1
4616.54	2964.1797	Ano1
4617.1987	2959.525	Ano1
4617.7036	2956.4614	Ano1
4618.5273	3039.0884	Ano1
4619.72	3100.0972	Ano1
4622.3833	2970.5557	Ano1
4623.0967	3039.978	Ano1
4627.8613	2971.9792	Ano1
4630.094	2994.855	Ano1
4634.5264	3155.402	Ano1
4637.0854	3152.1904	Ano1
4645.8374	3139.898	Ano1
4646.5415	3115.9932	Ano1
4648.0537	3104.3398	Ano1
4651.9756	3094.9485	Ano1
4657.545	3053.8762	Ano1
4661.806	3058.646	Ano1
4665.0703	3064.2961	Ano1
4666.9526	2986.049	Ano1
4668.9165	2982.7324	Ano1
4669.813	3030.0771	Ano1
4673.821	3014.1196	Ano1
4674.382	2947.0693	Ano1
4675.206	3051.374	Ano1
4675.7334	2795.7793	Ano1
4681.727	2890.3025	Ano1
4681.9043	2706.1213	Ano1
4683.256	3057.8796	Ano1
4684.634	3327.1885	Ano1
4685.0093	3234.2332	Ano1
4686.7354	2870.8682	Ano1
4686.562	2663.304	Ano1
4689.614	2872.7478	Ano1
4690.887	2868.8545	Ano1
4692.4204	3161.207	Ano1
4693.507	2950.9644	Ano1
4695.077	3159.6692	Ano1
4695.078	2934.1838	Ano1
4695.127	2805.043	Ano1
4699.847	3198.725	Ano1
4700.9272	2936.1309	Ano1
4702.456	3379.4624	Ano1
4703.1377	3077.9644	Ano1
4703.552	3168.2402	Ano1
4706.2544	2952.0967	Ano1
4706.9624	3099.5408	Ano1
4710.2803	2961.7773	Ano1
4710.524	3204.875	Ano1
4711.99	3117.0967	Ano1
4713.0454	2880.5918	Ano1
4713.842	3087.8318	Ano1
4717.9077	3013.649	Ano1
4718.5566	3066.8542	Ano1
4720.798	2771.9475	Ano1
4725.9077	3254.54	Ano1
4730.8965	2990.7654	Ano1
4734.1084	3215.1392	Ano1
4736.348	2900.521	Ano1
4737.216	2898.95	Ano1
4737.755	2909.2039	Ano1
4740.2437	3137.8118	Ano1
4740.6104	3259.7769	Ano1
4743.433	3244.3591	Ano1
4743.8384	2861.7769	Ano1
4745.0996	2860.9805	Ano1
4748.6514	3221.9946	Ano1
4751.874	3130.9463	Ano1
4754.9634	3179.4834	Ano1
4762.0337	3015.8655	Ano1
4763.1445	2983.1057	Ano1
4763.8545	3382.2688	Ano1
4766.718	3104.4	Ano1
4768.7427	3033.2625	Ano1
4768.967	3411.6003	Ano1
4769.5986	2977.5903	Ano1
4771.1914	2952.1653	Ano1
4772.5024	3123.959	Ano1
4776.346	2935.8352	Ano1
4779.771	2999.35	Ano1
4783.18	3001.5793	Ano1
4787.519	3059.4875	Ano1
4791.258	3416.7273	Ano1
4794.563	3416.3047	Ano1
4802.5776	3107.7705	Ano1
4804.859	3084.3662	Ano1
4807.966	3184.3408	Ano1
4810.8296	3055.7937	Ano1
4815.9385	2974.5679	Ano1
4816.506	3157.7056	Ano1
4817.5767	3084.4653	Ano1
4820.698	3052.6206	Ano1
4821.0044	3103.0396	Ano1
4820.264	2720.6855	Ano1
4822.756	3214.463	Ano1
4824.4404	2890.8535	Ano1
4832.1943	2889.729	Ano1
4833.581	2896.5	Ano1
4837.414	2889.0735	Ano1
4837.822	2708.8313	Ano1
4839.0645	2890.8567	Ano1
4840.0864	2868.7651	Ano1
4839.1646	2709.302	Ano1
4243.4136	3350.464	Ebf3
4284.3545	3138.564	Ebf3
4296.8174	3031.7222	Ebf3
4306.923	3164.5771	Ebf3
4318.9873	3517.6714	Ebf3
4320.116	3111.5708	Ebf3
4341.7964	3167.36	Ebf3
4350.649	3187.8293	Ebf3
4356.3506	3149.9028	Ebf3
4359.185	3293.2832	Ebf3
4359.0566	3148.877	Ebf3
4371.802	3003.5554	Ebf3
4389.778	3232.1157	Ebf3
4392.5293	3242.7183	Ebf3
4394.051	2821.5205	Ebf3
4396.094	3246.1472	Ebf3
4443.4126	2991.5496	Ebf3
4446.0815	2960.8809	Ebf3
4453.824	2864.8481	Ebf3
4486.8545	3002.7517	Ebf3
4492.206	3074.9043	Ebf3
4494.005	3075.1785	Ebf3
4496.2754	3073.8423	Ebf3
4498.319	3023.8276	Ebf3
4501.62	3022.6042	Ebf3
4502.0947	3025.6714	Ebf3
4504.007	3125.023	Ebf3
4508.436	3257.5925	Ebf3
4518.602	3308.952	Ebf3
4522.8735	2705.8442	Ebf3
4528.325	2975.8652	Ebf3
4528.6733	2972.8228	Ebf3
4531.7524	3006.2725	Ebf3
4531.8096	2970.0513	Ebf3
4532.5244	3007.348	Ebf3
4533.4854	2976.3242	Ebf3
4538.2295	3008.7	Ebf3
4546.6865	3170.494	Ebf3
4550.9893	3170.151	Ebf3
4559.634	3024.5383	Ebf3
4560.298	3021.9204	Ebf3
4561.793	3230.6938	Ebf3
4564.845	3022.7656	Ebf3
4573.0146	3294.925	Ebf3
4579.5938	3096.5256	Ebf3
4580.044	3195.4785	Ebf3
4580.576	3160.0874	Ebf3
4587.6455	2973.0178	Ebf3
4604.273	3251.586	Ebf3
4606.088	3189.8425	Ebf3
4611.5933	3079.9885	Ebf3
4613.573	2999.1575	Ebf3
4618.696	3128.4412	Ebf3
4621.052	3134.7805	Ebf3
4622.275	3131.081	Ebf3
4624.272	3135.3591	Ebf3
4625.2983	3123.7825	Ebf3
4626.189	3006.5984	Ebf3
4633.925	3091.9546	Ebf3
4634.596	3134.2637	Ebf3
4636.2383	3132.0513	Ebf3
4637.157	3096.9307	Ebf3
4640.493	3108.2341	Ebf3
4640.4883	3128.2864	Ebf3
4642.0776	3118.935	Ebf3
4644.2783	3141.9265	Ebf3
4644.5767	3116.0928	Ebf3
4644.6177	3140.4202	Ebf3
4645.1064	3147.459	Ebf3
4648.228	3088.921	Ebf3
4649.574	3136.84	Ebf3
4650.16	3135.602	Ebf3
4650.961	3195.595	Ebf3
4652.0483	3292.1528	Ebf3
4652.254	3139.4248	Ebf3
4652.465	3077.7312	Ebf3
4652.6846	3135.4631	Ebf3
4653.007	2862.2144	Ebf3
4654.7227	3126.7983	Ebf3
4657.1665	3092.6387	Ebf3
4657.5273	3142.0325	Ebf3
4658.54	3142.6316	Ebf3
4663.2197	2695.9712	Ebf3
4664.6016	2857.552	Ebf3
4665.701	3120.4775	Ebf3
4665.7905	3182.4956	Ebf3
4670.294	3315.0864	Ebf3
4671.6396	3088.7642	Ebf3
4674.079	3090.1475	Ebf3
4673.685	2727.0903	Ebf3
4674.8022	3187.1204	Ebf3
4677.0728	3118.1929	Ebf3
4679.3735	3168.7878	Ebf3
4682.8965	3173.768	Ebf3
4683.099	3181.2603	Ebf3
4686.9683	3173.2554	Ebf3
4687.0728	3233.8875	Ebf3
4690.196	3155.4263	Ebf3
4690.802	3156.198	Ebf3
4700.929	2989.9985	Ebf3
4702.6636	3186.7747	Ebf3
4706.3936	3224.7227	Ebf3
4711.666	3217.0166	Ebf3
4718.5146	3233.2144	Ebf3
4735.464	3094.5422	Ebf3
4738.947	3098.9976	Ebf3
4739.4253	3066.3965	Ebf3
4740.661	3109.9158	Ebf3
4742.2344	3146.5735	Ebf3
4742.742	3117.977	Ebf3
4747.631	3117.3438	Ebf3
4750.9844	3244.1602	Ebf3
4751.035	3447.179	Ebf3
4755.3076	3238.738	Ebf3
4756.5586	3099.2683	Ebf3
4760.5835	3161.7227	Ebf3
4760.76	3056.459	Ebf3
4764.4326	3100.933	Ebf3
4764.662	3075.116	Ebf3
4764.7744	2918.8704	Ebf3
4767.922	3162.958	Ebf3
4768.673	3047.5757	Ebf3
4769.1055	3164.8145	Ebf3
4770.944	3119.9487	Ebf3
4773.1704	3131.6448	Ebf3
4776.3125	3130.2134	Ebf3
4777.649	3130.559	Ebf3
4778.7954	3068.0928	Ebf3
4783.4194	3055.2036	Ebf3
4788.584	3052.4963	Ebf3
4789.8496	3056.641	Ebf3
4796.8647	3057.6826	Ebf3
4807.7217	3088.1553	Ebf3
4810.4277	3130.5974	Ebf3
4815.9453	3120.564	Ebf3
4821.286	3104.6772	Ebf3
4823.4805	3093.2126	Ebf3
4824.4365	3056.4019	Ebf3
4834.718	3232.8337	Ebf3
4835.1104	3099.261	Ebf3
4841.8486	2877.2744	Ebf3
4413.1787	2988.2727	Spag16
4515.2866	3051.425	Spag16
4515.851	3066.1746	Spag16
4534.0796	3078.6448	Spag16
4540.816	3080.734	Spag16
4555.4893	3224.6292	Spag16
4562.917	3074.1013	Spag16
4591.584	2987.0393	Spag16
4625.9355	3047.2227	Spag16
4690.0693	2691.9773	Spag16
4705.334	2791.0337	Spag16
4713.311	2761.483	Spag16
4721.987	2767.673	Spag16
4730.504	2772.997	Spag16
4744.1475	2895.3381	Spag16
4746.4424	2766.828	Spag16
4761.549	3071.3289	Spag16
4763.1934	2781.5442	Spag16
4765.7646	2905.0854	Spag16
4770.635	2979.9414	Spag16
4775.7383	2865.239	Spag16
4778.673	2853.7744	Spag16
4779.6963	2714.7043	Spag16
4782.835	2872.9749	Spag16
4794.681	2847.6086	Spag16
4796.5996	2965.0718	Spag16
4804.229	2843.4312	Spag16
4807.33	2841.9941	Spag16
4820.978	2972.4084	Spag16
4826.2646	2976.0034	Spag16
4825.7812	3418.4834	Spag16
4827.7056	2882.5713	Spag16
4829.495	2835.2625	Spag16
4830.921	2993.8394	Spag16
4299.4834	3303.2766	Nts
4318.247	3411.0278	Nts
4349.7197	3380.4695	Nts
4351.0234	3380.0005	Nts
4356.339	3417.0015	Nts
4360.0234	3387.0515	Nts
4375.3467	3248.4302	Nts
4377.6074	3245.2715	Nts
4425.9844	3368.892	Nts
4432.1235	3366.3171	Nts
4455.742	3241.2656	Nts
4507.9004	3260.733	Nts
4513.5586	3331.1567	Nts
4517.458	3374.8423	Nts
4522.401	3329.4675	Nts
4541.7744	2638.1694	Nts
4542.113	3126.296	Nts
4543.622	3128.356	Nts
4545.133	3133.1729	Nts
4546.931	3129.7349	Nts
4548.114	3132.0198	Nts
4552.534	3314.8433	Nts
4664.644	2968.4006	Nts
4684.459	3233.983	Nts
4684.8945	3233.3218	Nts
4694.2812	3014.3398	Nts
4715.3535	2975.7065	Nts
4257.663	2726.2605	Nts
4276.0273	3330.0847	Nts
4279.707	3357.5168	Nts
4298.5664	3316.6392	Nts
4300.909	3305.5742	Nts
4303.9414	2968.5754	Nts
4307.9688	3310.4858	Nts
4311.429	3310.5562	Nts
4329.163	3410.8804	Nts
4347.0625	3144.8215	Nts
4349.7607	3365.4004	Nts
4354.3345	3417.5898	Nts
4355.2065	3386.509	Nts
4355.9995	3301.298	Nts
4356.7275	3411.9277	Nts
4357.6226	3380.9758	Nts
4357.726	3385.2236	Nts
4358.509	3386.0378	Nts
4359.0337	3383.5254	Nts
4361.7344	3405.2148	Nts
4366.3564	3411.2925	Nts
4367.544	3420.5012	Nts
4371.668	3397.8577	Nts
4373.8174	3415.8113	Nts
4375.1064	3250.0728	Nts
4376.457	3250.2034	Nts
4377.173	3246.719	Nts
4378.0376	3434.7085	Nts
4378.3223	3442.8523	Nts
4380.987	3249.858	Nts
4381.8955	3439.9165	Nts
4381.7407	3248.7542	Nts
4382.5884	3408.0051	Nts
4384.9834	3247.989	Nts
4404.645	3490.349	Nts
4409.853	3405.4512	Nts
4411.8057	3408.2944	Nts
4412.6475	3409.5864	Nts
4415.2227	3409.4165	Nts
4416.3193	3502.541	Nts
4418.45	3412.1511	Nts
4419.6636	3385.2422	Nts
4419.792	3416.9478	Nts
4423.6177	3359.0007	Nts
4425.0615	3365.7097	Nts
4426.1914	3365.5132	Nts
4428.937	3362.146	Nts
4431.907	3369.52	Nts
4438.3213	3508.2102	Nts
4439.417	3376.525	Nts
4448.884	3268.2166	Nts
4449.261	3244.5037	Nts
4450.4463	3240.2861	Nts
4451.2207	3248.937	Nts
4451.913	3244.7524	Nts
4453.288	3244.3406	Nts
4487.62	3412.1453	Nts
4499.5713	3349.6294	Nts
4501.8545	3362.8723	Nts
4507.319	3348.6147	Nts
4508.9893	3259.8892	Nts
4510.997	3269.1343	Nts
4516.815	3333.4167	Nts
4518.0664	3330.4172	Nts
4519.0674	3335.033	Nts
4526.668	3497.0469	Nts
4529.045	3497.0554	Nts
4534.093	3196.0354	Nts
4540.1655	3200.2769	Nts
4543.141	3134.1672	Nts
4545.242	3131.9128	Nts
4546.6147	3131.3352	Nts
4551.2183	3317.2288	Nts
4573.235	3282.6765	Nts
4620.0625	3323.9688	Nts
4626.5156	2705.1052	Nts
4678.33	3166.825	Nts
4685.8237	3068.5376	Nts
4802.472	2886.447	Nts
4840.6797	3332.6196	Nts
4843.585	3286.4238	Nts
4843.7764	3283.1167	Nts
4274.5186	3119.9468	Trp73
4291.298	3131.588	Trp73
4299.7383	3053.388	Trp73
4312.1846	3112.312	Trp73
4318.8657	3112.6716	Trp73
4366.813	3075.713	Trp73
4458.5537	3329.6982	Trp73
4485.252	3002.3096	Trp73
4493.8154	3104.573	Spag16
4499.3955	3024.38	Trp73
4500.1743	3025.704	Trp73
4507.716	2662.55	Trp73
4520.8096	2980.7664	Trp73
4527.839	2975.0085	Trp73
4530.394	2974.623	Trp73
4532.889	3006.9177	Trp73
4533.241	2973.061	Trp73
4535.617	3008.9292	Trp73
4537.66	3008.698	Trp73
4541.1313	3009.2366	Trp73
4544.04	3010.8882	Trp73
4544.5923	3008.707	Trp73
4549.5146	3058.4653	Trp73
4560.516	3160.137	Spag16
4590.6387	2977.814	Trp73
4606.7236	3194.4102	Spag16
4616.444	2926.9548	Trp73
4617.9907	2924.816	Trp73
4618.7866	3057.3447	Spag16
4620.7476	2930.4302	Trp73
4661.5615	2859.375	Trp73
4662.0835	2859.3643	Trp73
4662.332	3034.3467	Spag16
4662.477	2856.4277	Trp73
4665.6787	2858.241	Trp73
4666.21	2860.9165	Trp73
4667.8057	3166.8167	Spag16
4668.696	2927.5342	Spag16
4673.1997	2729.8794	Trp73
4679.8057	2890.5051	Spag16
4684.416	3043.2502	Spag16
4684.925	2876.3835	Trp73
4686.3384	2880.3237	Spag16
4689.235	2725.8918	Trp73
4690.9463	2847.9646	Spag16
4695.751	2855.914	Spag16
4696.3657	3144.4907	Spag16
4699.216	2844.8218	Spag16
4699.8765	2850.3555	Spag16
4700.168	2827.548	Spag16
4700.146	2831.6553	Spag16
4700.6265	2849.9336	Spag16
4701.8022	2995.1438	Spag16
4704.8057	2858.8384	Trp73
4705.958	2832.5503	Spag16
4706.923	2826.6506	Spag16
4707.453	2785.1548	Spag16
4708.3193	2824.2769	Trp73
4708.2793	2769.8247	Spag16
4712.999	2857.4392	Spag16
4712.9053	2759.7603	Spag16
4713.8467	2744.8115	Trp73
4715.476	2738.2053	Spag16
4715.8843	2869.776	Trp73
4715.5337	2755.396	Spag16
4716.925	2972.6287	Spag16
4718.3516	2785.8347	Spag16
4720.865	3070.0437	Trp73
4721.22	2736.2258	Spag16
4721.6377	2846.4165	Spag16
4723.259	2867.0945	Spag16
4724.7197	2871.7456	Trp73
4724.6074	2781.19	Trp73
4728.6455	2877.6304	Trp73
4728.9473	2843.9763	Trp73
4729.979	2772.307	Trp73
4731.686	2757.1558	Spag16
4731.889	2710.9907	Spag16
4734.2954	3000.329	Spag16
4739.9756	2872.922	Spag16
4742.044	2834.1628	Trp73
4742.343	2882.2817	Spag16
4743.4287	2808.3071	Trp73
4744.263	2834.7427	Trp73
4743.924	2706.158	Spag16
4745.864	2715.4153	Trp73
4747.752	2874.4998	Trp73
4751.914	2860.807	Spag16
4752.2295	2787.702	Spag16
4754.339	2706.9246	Trp73
4755.196	2812.1267	Trp73
4758.151	2810.0488	Trp73
4758.5684	2767.1116	Spag16
4759.2734	2687.9233	Trp73
4761.185	2856.7695	Trp73
4764.731	2856.6284	Trp73
4765.421	2857.6846	Spag16
4767.459	2841.4688	Trp73
4768.632	2714.27	Spag16
4768.508	2681.604	Trp73
4770.2983	2918.1821	Spag16
4769.779	2783.623	Spag16
4771.609	2848.6458	Trp73
4773.598	2922.004	Spag16
4775.59	2939.0117	Spag16
4776.192	2705.7832	Spag16
4777.2075	2850.588	Spag16
4777.304	2716.9163	Trp73
4782.0054	2862.4233	Spag16
4782.884	2943.7913	Spag16
4783.155	2935.7847	Spag16
4783.896	2939.1755	Spag16
4784.8394	2773.1885	Trp73
4786.3374	2699.309	Spag16
4789.131	2758.395	Trp73
4789.8257	2718.5715	Spag16
4792.049	2885.1362	Trp73
4793.6016	2956.513	Spag16
4793.7124	2963.8286	Spag16
4793.828	2959.2166	Spag16
4794.9106	2859.9185	Spag16
4795.089	3394.1965	Spag16
4797.209	2959.2842	Spag16
4797.3228	2954.124	Spag16
4798.4053	2963.9885	Trp73
4798.2534	2843.0754	Spag16
4798.099	2769.7766	Trp73
4798.0605	2766.714	Trp73
4798.9062	2832.525	Spag16
4800.409	2964.2974	Spag16
4800.8335	2719.8435	Spag16
4803.0596	2960.7422	Spag16
4802.8193	2769.5396	Trp73
4808.075	2853.1738	Trp73
4808.2666	2864.5593	Spag16
4808.968	2853.5195	Spag16
4808.6084	2734.759	Trp73
4811.128	2699.5464	Trp73
4812.5664	2971.925	Spag16
4814.7773	2709.2354	Spag16
4816.6934	2968.3206	Spag16
4817.7373	2884.9446	Spag16
4817.807	3389.9844	Spag16
4818.167	2893.7898	Trp73
4818.4277	2873.4143	Trp73
4818.91	2977.5413	Spag16
4818.922	2864.9612	Trp73
4818.977	2750.4043	Spag16
4821.0806	2879.2217	Trp73
4821.969	2878.641	Trp73
4822.4155	2879.2048	Trp73
4824.2554	2979.1685	Spag16
4825.247	3332.2583	Trp73
4825.567	2985.1682	Spag16
4825.3223	2877.1223	Trp73
4828.836	2978.571	Spag16
4828.572	2841.759	Spag16
4828.035	2748.0198	Trp73
4827.479	2668.278	Trp73
4829.3105	2682.9153	Spag16
4830.076	2724.3032	Spag16
4831.532	2992.7422	Spag16
4832.3447	2661.428	Spag16
4834.634	2995.667	Trp73
4833.559	2758.4758	Spag16
4836.273	2726.6575	Trp73
4841.8564	3001.6167	Spag16
4842.167	2996.243	Spag16
4311.7256	3115.4214	Ebf3
4311.802	3114.3113	Ebf3
4313.409	3470.436	Ebf3
4316.5176	3110.9614	Ebf3
4320.2314	3113.8008	Ebf3
4323.53	2895.1528	Ebf3
4330.0107	2905.9788	Ebf3
4360.793	3374.5454	Ebf3
4366.253	3079.2515	Ebf3
4377.1455	3258.9155	Ebf3
4394.1934	3017.8354	Ebf3
4403.435	3028.7305	Ebf3
4405.6396	3027.1445	Ebf3
4411.6865	3177.9338	Ebf3
4424.4614	3470.31	Ebf3
4471.755	2960.3538	Ebf3
4483.5947	3160.676	Ebf3
4484.6694	2800.581	Ebf3
4495.5166	3073.975	Ebf3
4495.7515	2947.29	Ebf3
4511.165	2661.862	Ebf3
4512.7476	3194.2068	Ebf3
4531.514	3097.4937	Ebf3
4541.601	3010.4663	Ebf3
4546.43	3169.2183	Ebf3
4547.966	3169.9946	Ebf3
4554.3867	3353.228	Ebf3
4562.4624	3022.1	Ebf3
4599.7324	2994.6772	Ebf3
4613.9204	3135.1177	Ebf3
4621.8735	3043.6414	Ebf3
4623.209	3137.1357	Ebf3
4623.5	2939.826	Ebf3
4623.58	3110.4873	Ebf3
4623.791	3137.985	Ebf3
4625.1973	3132.2617	Ebf3
4625.4478	3132.85	Ebf3
4628.977	3119.0012	Ebf3
4629.645	3123.5178	Ebf3
4638.8096	2988.7073	Ebf3
4638.927	3112.8403	Ebf3
4640.0596	3017.4348	Ebf3
4641.0723	3149.5205	Ebf3
4641.132	3137.8706	Ebf3
4641.887	3098.519	Ebf3
4645.8	3113.632	Ebf3
4646.016	3111.2854	Ebf3
4646.816	3085.3535	Ebf3
4646.8384	2898.4517	Ebf3
4646.94	3138.0005	Ebf3
4647.0254	3142.138	Ebf3
4648.914	3141.2473	Ebf3
4649.7656	3089.4387	Ebf3
4650.3936	3129.6348	Ebf3
4651.035	3131.0227	Ebf3
4651.6235	3128.4866	Ebf3
4652.5186	3128.2866	Ebf3
4653.2925	3122.3313	Ebf3
4653.4546	3193.7974	Ebf3
4654.109	3124.3489	Ebf3
4656.818	3127.2947	Ebf3
4657.9287	3081.8452	Ebf3
4658.2476	3124.9272	Ebf3
4660.1226	3077.9514	Ebf3
4661.132	3077.5063	Ebf3
4661.583	3083.1587	Ebf3
4665.7715	2859.373	Ebf3
4666.063	2856.8735	Ebf3
4667.2812	2861.7686	Ebf3
4667.3423	2857.6138	Ebf3
4668.4033	3119.2876	Ebf3
4670.039	3224.5537	Ebf3
4672.3975	3121.6003	Ebf3
4672.4995	3183.5195	Ebf3
4672.232	2792.5876	Ebf3
4672.88	2725.1677	Ebf3
4677.9526	3178.21	Ebf3
4677.725	2801.2102	Ebf3
4679.6826	3181.8447	Ebf3
4686.0283	3173.5654	Ebf3
4689.607	3190.149	Ebf3
4689.3687	2727.0574	Ebf3
4694.732	3150.1558	Ebf3
4695.6714	3141.5083	Ebf3
4696.631	2937.8955	Ebf3
4697.684	3090.6528	Ebf3
4700.4976	3149.7031	Ebf3
4701.4424	3339.9875	Ebf3
4714.9756	3206.5708	Ebf3
4722.4707	3209.0159	Ebf3
4725.0054	3091.8477	Ebf3
4727.042	3085.9614	Ebf3
4730.57	3222.7476	Ebf3
4739.4688	3132.013	Ebf3
4742.2207	3137.1697	Ebf3
4743.484	3208.5112	Ebf3
4748.7573	3150.1567	Ebf3
4748.757	2808.3643	Ebf3
4751.837	3245.3115	Ebf3
4754.945	3167.0981	Ebf3
4755.8984	3084.7388	Ebf3
4758.9224	3079.847	Ebf3
4759.542	3106.5542	Ebf3
4760.7144	3092.5728	Ebf3
4761.635	3095.8643	Ebf3
4762.6035	3273.9146	Ebf3
4764.825	3132.2734	Ebf3
4765.389	3078.511	Ebf3
4765.9424	3124.809	Ebf3
4766.5034	3083.5886	Ebf3
4767.461	3204.6328	Ebf3
4767.8604	3065.4468	Ebf3
4770.3066	3052.5156	Ebf3
4772.171	3104.786	Ebf3
4772.4736	3082.754	Ebf3
4775.838	3132.5342	Ebf3
4779.2485	2967.8628	Ebf3
4779.7407	3108.6	Ebf3
4780.4326	3067.3606	Ebf3
4785.426	3112.1514	Ebf3
4787.6636	3114.341	Ebf3
4794.2715	3075.9539	Ebf3
4801.6514	3036.5017	Ebf3
4815.089	3170.8723	Ebf3
4817.8364	3113.7488	Ebf3
4818.572	3111.7307	Ebf3
4824.3745	3153.387	Ebf3
4825.625	3217.8967	Ebf3
4827.5283	3152.8057	Ebf3
4828.7104	3049.4033	Ebf3
4255.604	2903.8264	Chat
4256.0737	3233.1516	Ano1
4257.8794	3301.6304	Ano1
4274.5234	2914.0605	Ano1
4400.0303	3028.202	Ano1
4407.795	3310.0918	Ano1
4409.1797	3396.5962	Ano1
4414.8066	3428.7622	Ano1
4424.692	3440.2634	Ano1
4468.469	3446.9175	Ano1
4470.08	3086.5977	Ano1
4470.5405	2948.9636	Ano1
4470.8525	3212.2983	Ano1
4472.5244	2948.4692	Ano1
4479.5234	3439.7427	Chat
4499.2603	3112.4285	Ano1
4501.8447	3317.0127	Ano1
4513.08	2989.9646	Ano1
4514.5107	3160.6602	Chat
4537.5654	3263.3425	Chat
4558.992	3228.5447	Ano1
4559.1064	3351.3953	Ano1
4561.25	2919.1572	Ano1
4563.4717	3009.4324	Ano1
4564.3096	2924.171	Ano1
4565.0737	3053.0803	Ano1
4567.6514	3225.217	Ano1
4573.2764	3135.816	Chat
4577.3174	3098.229	Ano1
4579.663	3489.5059	Chat
4592.3213	2983.8545	Chat
4595.712	2984.1577	Chat
4599.198	3000.4949	Chat
4608.843	2998.364	Ano1
4621.88	3207.5918	Chat
4622.9985	3131.0356	Chat
4624.495	3086.6123	Ano1
4626.4673	3052.9658	Ano1
4628.376	3217.2915	Ano1
4628.688	3129.573	Chat
4631.0723	3005.0718	Ano1
4632.397	3165.6387	Chat
4633.9395	3148.6116	Ano1
4635.2095	3090.7637	Chat
4635.3057	3080.6182	Chat
4636.925	3135.1042	Chat
4637.693	3078.6514	Ano1
4638.044	3100.5352	Chat
4638.7856	3019.2336	Ano1
4638.8506	3095.8127	Chat
4639.9165	2990.1074	Ano1
4641.579	3073.515	Ano1
4642.9873	3176.0156	Ano1
4643.818	3148.0085	Chat
4647.238	3113.4844	Chat
4649.322	3075.7905	Chat
4649.4976	3151.9375	Chat
4650.525	3151.9048	Chat
4652.7344	3150.0742	Ano1
4654.157	3123.0935	Chat
4654.9253	3093.2285	Ano1
4655.134	3078.8394	Chat
4655.3374	3177.8696	Ano1
4657.7085	3040.0505	Ano1
4657.756	3080.9614	Chat
4658.962	3141.2202	Chat
4659.0645	3075.2715	Chat
4659.868	3094.4377	Chat
4660.325	3080.3464	Chat
4660.4233	3024.1736	Ano1
4661.432	3115.5461	Chat
4661.501	3103.3645	Chat
4661.671	2988.4595	Ano1
4662.767	2933.8843	Ano1
4663.7905	3037.236	Ano1
4664.3477	3117.1724	Chat
4665.154	3101.0151	Chat
